Target Company Name;Full Name;P_ID;Primary SIC Code;Dimensions;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
DOVER CORP;Robert A. Livingston;4058Robert A. Livingston;3491;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;1;2;2;2;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOVER CORP;Robert A. Livingston;4058Robert A. Livingston;3491;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Michael D. Parker;4060Michael D. Parker;2821;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Michael D. Parker;4060Michael D. Parker;2821;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Internat.;Dow Europe;Dow Europe;Dow Europe;Dow Europe;Dow Europe;Dow Europe;Dow Europe;Dow U.S.A;Dow U.S.A;Dow U.S.A;Dow Pacific;Dow Pacific;Dow Pacific;Dow Pacific;Dow Pacific;Dow Pacific;Dow U.S.A;Dow U.S.A;Dow Chem. Co.;Dow Chem. Co.;Dow Chem. Co.;Dow Chem. Co.;Dow Chem. Co.;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Michael D. Parker;4060Michael D. Parker;2821;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;B;B;B;B;E;E;E;E;E;E;A;A;A;A;A;A;A;D;D;E;D;D;D;D;D;D;D;J;D;D;D;D;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Michael D. Parker;4060Michael D. Parker;2821;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;prodn. engr.;prodn. engr.;prodn. engr.;prodn. engr.;field sales position;field sales position;field sales position;dist. sales mgr.;dist. sales mgr.;Dir mktg;Dir mktg;Dir mktg;Dir mktg;Dir mktg;Dir mktg;comml. dir. functional products dept.;gen. mgr. splty. chems. dept.;gen. mgr. splty. chems. dept.;gen. mgr. splty. chems. dept.;comml. v.p., ;pres.;pres.;pres.;pres.;pres.;group v.p. chems. and hydrocarbons;group v.p. chems. and hydrocarbons;bus and vp;exec. v.p.,;exec. v.p.,;exec. v.p.,;exec. v.p.,;CEO;CEO;CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Michael D. Parker;4060Michael D. Parker;2821;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;2;1;1;2;1;1;1;2;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Michael D. Parker;4060Michael D. Parker;2821;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;William S. Stavropoulos;4060William S. Stavropoulos;2821;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;William S. Stavropoulos;4060William S. Stavropoulos;2821;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;William S. Stavropoulos;4060William S. Stavropoulos;2821;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;B;B;B;B;B;B;B;B;B;E;E;E;E;E;E;E;E;D;E;E;D;D;D;K;D;D;J;J;L;L;L;L;L;L;D;L;L;D;D;D;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;William S. Stavropoulos;4060William S. Stavropoulos;2821;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;rsch. chemist;rsch. chemist;rsch. chemist;rsch. chemist;rsch. chemist;rsch. chemist;rsch. mgr.;rsch. mgr.;rsch. mgr.;bus. mgr.;bus. mgr.;bus. mgr.;dir., mktg. plastics dept.;comml. v.p.;comml. v.p.;comml. v.p.;comml. v.p.;pres.;comml. v.p., basics and hydrocarbons;comml. v.p., basics and hydrocarbons;group v.p.;group v.p.;group v.p.;pres.;pres.;sr. v.p.;pres., COO;pres., COO;CEO;CEO;CEO;CEO;CEO;CEO;chairman;CEO;CEO;chairman;chairman;chairman;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;William S. Stavropoulos;4060William S. Stavropoulos;2821;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;2;1;1;2;1;1;2;2;1;2;2;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;2;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;William S. Stavropoulos;4060William S. Stavropoulos;2821;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Andrew N. Liveris;4060Andrew N. Liveris;2821;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Andrew N. Liveris;4060Andrew N. Liveris;2821;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Dow Chemical Co.;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Andrew N. Liveris;4060Andrew N. Liveris;2821;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;H;H;H;H;H;H;H;H;H;H;H;H;H;A;A;A;D;D;D;D;D;D;D;D;D;D;D;J;L;L;L;L;L;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Andrew N. Liveris;4060Andrew N. Liveris;2821;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;joined;joined;joined;joined;joined;joined;joined;joined;joined;joined;joined;joined;joined;gen. mgr. all ops.;gen. mgr. all ops.;gen. mgr. all ops.;gen. mgr. all ops.;gen. mgr.;v.p.;pres.;pres.;pres.;v.p. splty. chems.;v.p. splty. chems.;bus. group pres.;bus. group pres.;bus. group pres.,pres., COO;bus. group pres.,pres., COO;bus. group pres.,CEO;bus. group pres.,CEO;Chairman,CEO;Chairman,CEO;Chairman,CEO;Chairman,CEO;Chairman,CEO;Chairman,CEO;Chairman,CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Andrew N. Liveris;4060Andrew N. Liveris;2821;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;1;2;1;2;1;1;2;2;1;2;1;1;1;1;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW CHEMICAL;Andrew N. Liveris;4060Andrew N. Liveris;2821;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;4;4;4;4;4;4;4;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW JONES & CO INC;Richard F. Zannino;4062Richard F. Zannino;2711;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW JONES & CO INC;Richard F. Zannino;4062Richard F. Zannino;2711;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Continental Group, Inc;Continental Group, Inc;Continental Group, Inc;Emery Worldwide-4731;Emery Worldwide;Emery Worldwide;Peter Kiewit Sons, Inc.-152103;Peter Kiewit Sons, Inc.;Peter Kiewit Sons, Inc.;Peter Kiewit Sons, Inc.;Peter Kiewit Sons, Inc.;JWP-871210;Saks Fifth Ave-+6061;Saks Fifth Ave;Saks Fifth Ave;Saks Fifth Ave;Saks Fifth Ave;LiZ Claiborne, Inc.-5094;LiZ Claiborne, Inc.-5094;LiZ Claiborne, Inc.;Dow Jones & Co.;Dow Jones & Co.;Dow Jones & Co.;Dow Jones & Co.;Dow Jones & Co.;Dow Jones & Co.;Dow Jones & Co.;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW JONES & CO INC;Richard F. Zannino;4062Richard F. Zannino;2711;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;H;H;H;C;C;C;C;C;C;C;C;C;J;J;J;J;J;K;K;K;C;J;J;J;J;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW JONES & CO INC;Richard F. Zannino;4062Richard F. Zannino;2711;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;various fin. positions;various fin. positions;various fin. positions;various fin. positions;various fin. positions;various fin. positions;various fin. positions;various fin. positions;various fin. positions;v.p., CFO;v.p., CFO;v.p., CFO;v.p., CFO;v.p., CFO;various sr. level positions including exec. v.p.;various sr. level positions including exec. v.p.;various sr. level positions including exec. v.p.;CFO;exec. v.p., COO;exec. v.p., COO;exec. v.p., COO;exec. v.p., COO;CEO;CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW JONES & CO INC;Richard F. Zannino;4062Richard F. Zannino;2711;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;3;1;1;3;1;1;1;1;3;3;1;1;1;1;3;1;1;3;2;1;1;1;2;1;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DOW JONES & CO INC;Richard F. Zannino;4062Richard F. Zannino;2711;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
DR PEPPER SNAPPLE GROUP INC;Larry D. Young;179700Larry D. Young;2086;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;B;B;B;B;B;B;B;B;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
DR PEPPER SNAPPLE GROUP INC;Larry D. Young;179700Larry D. Young;2086;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;PepsiAmericas Inc. 208603;PepsiAmericas Inc.;PepsiAmericas Inc.;PepsiAmericas Inc.;PepsiAmericas Inc.;PepsiAmericas Inc.;PepsiAmericas Inc.;PepsiAmericas Inc.;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Dr. Pepper Snapple Group Inc. ;Z;Z;Z;Z;Z;Z;Z;Z;Z
DR PEPPER SNAPPLE GROUP INC;Larry D. Young;179700Larry D. Young;2086;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;J;J;J;J;J;J;J;J;D;D;D;L;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
DR PEPPER SNAPPLE GROUP INC;Larry D. Young;179700Larry D. Young;2086;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;pres., COO;pres., COO;pres., COO;pres., COO;pres., COO;pres., COO;pres., COO;pres., COO;CEO Pepper Seven Up Bottling Group;CEO;CEO Pepper Seven Up Bottling Group;CEO;CEO;CEO;CEO;CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z
DR PEPPER SNAPPLE GROUP INC;Larry D. Young;179700Larry D. Young;2086;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;3;1;2;2;1;1;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z
DR PEPPER SNAPPLE GROUP INC;Larry D. Young;179700Larry D. Young;2086;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
DTE ENERGY CO;Gerard M. Anderson;3897Gerard M. Anderson;4911;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
DTE ENERGY CO;Gerard M. Anderson;3897Gerard M. Anderson;4911;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;US Congl. Budget Office-337211;US Congl. Budget Office;McKinsey & Co.-8742;McKinsey & Co.-8742;McKinsey & Co.;McKinsey & Co.;McKinsey & Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;DTE Energy Co.;Z;Z;Z;Z;Z;Z;Z;Z;Z
DTE ENERGY CO;Gerard M. Anderson;3897Gerard M. Anderson;4911;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;H;H;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;J;J;J;J;J;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
DTE ENERGY CO;Gerard M. Anderson;3897Gerard M. Anderson;4911;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;staff econ. forecasting group;staff econ. forecasting group;sr. cons.;sr. cons.;sr. cons.;sr. cons.;sr. cons.;joined as v.p. non-utility bus. Detroit Edison (subs.);joined as v.p. non-utility bus. Detroit Edison (subs.);joined as v.p. non-utility bus. Detroit Edison (subs.);joined as v.p. non-utility bus. Detroit Edison (subs.);exec. v.p. DTE Energy;exec. v.p. DTE Energy;exec. v.p. DTE Energy;exec. v.p. DTE Energy;exec. v.p. DTE Energy;exec. v.p. DTE Energy;exec. v.p. DTE Energy;pres.;pres., COO;pres., COO;pres., COO;pres., COO;pres., COO;pres., CEO;chairman, CEO;chairman, CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z
DTE ENERGY CO;Gerard M. Anderson;3897Gerard M. Anderson;4911;changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;3;1;1;1;1;3;1;2;1;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;Z;Z;Z;Z;Z;Z;Z;Z;Z
DTE ENERGY CO;Gerard M. Anderson;3897Gerard M. Anderson;4911;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;4;4;4;Z;Z;Z;Z;Z;Z;Z;Z;Z
DU PONT (E I) DE NEMOURS;Ellen J. Kullman;4087Ellen J. Kullman;2821;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;C;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
DU PONT (E I) DE NEMOURS;Ellen J. Kullman;4087Ellen J. Kullman;2821;Name Of Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Westinghouse-3825;Westinghouse;Westinghouse;General Electric Co.-3600;General Electric Co.;General Electric Co.;General Electric Co.;General Electric Co.;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;E.I. du Pont de Nemours & Co., Wilmington;Z;Z;Z;Z;Z;Z;Z;Z;Z
DU PONT (E I) DE NEMOURS;Ellen J. Kullman;4087Ellen J. Kullman;2821;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;E;E;E;E;D;D;E;E;E;E;D;E;F;F;F;F;D;D;D;K;K;K;D;D;D;D;D;D;D;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
DU PONT (E I) DE NEMOURS;Ellen J. Kullman;4087Ellen J. Kullman;2821;Designation Detail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;sales rep.;sales rep.;sales rep.;mgmt. trainee;with Office Corporate Strategy;with Office Corporate Strategy;mktg. mgr;mktg. mgr;med. imaging mktg. mgr.;med. imaging mktg. mgr.;bus. dir.;bus. dir.;global bus. dir. electronic imaging printing & pub.;global bus. dir. electronic imaging printing & pub.;global bus. dir. White Pigment & Mineral Products;v.p., gen. mgr. white pigment & mineral products;v.p., gen. mgr. white pigment & mineral products;v.p., gen. mgr. white pigment & mineral products;president  DuPont Safety Resources;president  DuPont Safety Resources and Bio-based materials;president  DuPont Safety Resources;president  DuPont Safety Resources;group v.p. DuPont Safety & Protection;group v.p. DuPont Safety & Protection;group v.p. DuPont Safety & Protection;group v.p. DuPont Safety & Protection;exec. v.p. Dupont Safety & Protection;exec. v.p. Dupont Safety & Protection;President;CEO;CEO;CEO;CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z
DU PONT (E I) DE NEMOURS;Ellen J. Kullman;4087Ellen J. Kullman;2821;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;3;2;1;2;1;3;1;2;1;2;1;2;2;1;1;2;2;1;1;2;1;1;1;2;1;2;2;1;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z
DU PONT (E I) DE NEMOURS;Ellen J. Kullman;4087Ellen J. Kullman;2821;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;2;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
